time,temperature_K
2.565130260521042160e+01,2.879999906188170939e+02
2.605210420841683572e+01,2.879999904722361634e+02
2.645290581162324628e+01,2.879999903256552329e+02
2.685370741482966039e+01,2.879999901790742456e+02
2.725450901803607451e+01,2.879999900324933151e+02
2.765531062124248507e+01,2.879999898859123277e+02
2.805611222444889918e+01,2.879999897393313972e+02
2.845691382765530975e+01,2.879999895927504099e+02
2.885771543086172386e+01,2.879999894461694794e+02
2.925851703406813797e+01,2.879999892995885489e+02
2.965931863727454854e+01,2.879999891530075615e+02
3.006012024048096265e+01,2.879999890064266310e+02
3.046092184368737676e+01,2.879999888598457005e+02
3.086172344689378733e+01,2.879999887132647700e+02
3.126252505010020144e+01,2.879999885666837827e+02
3.166332665330661555e+01,2.879999884201028522e+02
3.206412825651302967e+01,2.879999882735219217e+02
3.246492985971944023e+01,2.879999881269409343e+02
3.286573146292585079e+01,2.879999879803600038e+02
3.326653306613226846e+01,2.879999878337790733e+02
3.366733466933867902e+01,2.879999876871981428e+02
3.406813627254508958e+01,2.879999875406172123e+02
3.446893787575150725e+01,2.879999873940362249e+02
3.486973947895791781e+01,2.879999872474552944e+02
3.527054108216432837e+01,2.879999871008743639e+02
3.567134268537074604e+01,2.879999869542934334e+02
3.607214428857715660e+01,2.879999868077125029e+02
3.647294589178356716e+01,2.879999866611315724e+02
3.687374749498997772e+01,2.879999865145506419e+02
3.727454909819639539e+01,2.879999863679697114e+02
3.767535070140280595e+01,2.879999862213887809e+02
3.807615230460921651e+01,2.879999860748078504e+02
3.847695390781563418e+01,2.879999859282269199e+02
3.887775551102204474e+01,2.879999857816459894e+02
3.927855711422845530e+01,2.879999856350650020e+02
3.967935871743487297e+01,2.879999854884841284e+02
4.008016032064128353e+01,2.879999853419031979e+02
4.048096192384769410e+01,2.879999851953222674e+02
4.088176352705411176e+01,2.879999850487413369e+02
4.128256513026052232e+01,2.879999849021604064e+02
4.168336673346693289e+01,2.879999847555794759e+02
4.208416833667335055e+01,2.879999846089985454e+02
4.248496993987976111e+01,2.879999844624176148e+02
4.288577154308617168e+01,2.879999843158366843e+02
4.328657314629258934e+01,2.879999841692557538e+02
4.368737474949899990e+01,2.879999840226748233e+02
4.408817635270541047e+01,2.879999838760939497e+02
4.448897795591182813e+01,2.879999837295130192e+02
4.488977955911823869e+01,2.879999835829320887e+02
4.529058116232464926e+01,2.879999834363511582e+02
4.569138276553106692e+01,2.879999832897702277e+02
4.609218436873747748e+01,2.879999831431893540e+02
4.649298597194388805e+01,2.879999829966084235e+02
4.689378757515029861e+01,2.879999828500274930e+02
4.729458917835671627e+01,2.879999827034465625e+02
4.769539078156312684e+01,2.879999825568656888e+02
4.809619238476953740e+01,2.879999824102847583e+02
4.849699398797595506e+01,2.879999822637038278e+02
4.889779559118236563e+01,2.879999821171229542e+02
4.929859719438877619e+01,2.879999819705420236e+02
4.969939879759519386e+01,2.879999818239610931e+02
5.010020040080160442e+01,2.879999816773802195e+02
5.050100200400801498e+01,2.879999815307992890e+02
5.090180360721443265e+01,2.879999813842184153e+02
5.130260521042084321e+01,2.879999812376374848e+02
5.170340681362725377e+01,2.879999810910565543e+02
5.210420841683367144e+01,2.879999809444756806e+02
5.250501002004008200e+01,2.879999807978947501e+02
5.290581162324649256e+01,2.879999806513138765e+02
5.330661322645291023e+01,2.879999805047329460e+02
5.370741482965932079e+01,2.879999803581520723e+02
5.410821643286573135e+01,2.879999802115711418e+02
5.450901803607214902e+01,2.879999800649902681e+02
5.490981963927855958e+01,2.879999799184093376e+02
5.531062124248497014e+01,2.879999797718284640e+02
5.571142284569138781e+01,2.879999796252475335e+02
5.611222444889779837e+01,2.879999794786666598e+02
5.651302605210420893e+01,2.879999793320857862e+02
5.691382765531061949e+01,2.879999791855048556e+02
5.731462925851703716e+01,2.879999790389239820e+02
5.771543086172344772e+01,2.879999788923430515e+02
5.811623246492985828e+01,2.879999787457621778e+02
5.851703406813627595e+01,2.879999785991813042e+02
5.891783567134268651e+01,2.879999784526003737e+02
5.931863727454909707e+01,2.879999783060195000e+02
5.971943887775551474e+01,2.879999781594386263e+02
6.012024048096192530e+01,2.879999780128577527e+02
6.052104208416833586e+01,2.879999778662768222e+02
6.092184368737475353e+01,2.879999777196959485e+02
6.132264529058116409e+01,2.879999775731150748e+02
6.172344689378757465e+01,2.879999774265342012e+02
6.212424849699399232e+01,2.879999772799532707e+02
6.252505010020040288e+01,2.879999771333723970e+02
6.292585170340681344e+01,2.879999769867915234e+02
6.332665330661323111e+01,2.879999768402106497e+02
6.372745490981964167e+01,2.879999766936297760e+02
6.412825651302605934e+01,2.879999765470489024e+02
6.452905811623246279e+01,2.879999764004680287e+02
6.492985971943888046e+01,2.879999762538870982e+02
6.533066132264529813e+01,2.879999761073062245e+02
6.573146292585170158e+01,2.879999759607253509e+02
6.613226452905811925e+01,2.879999758141444772e+02
6.653306613226453692e+01,2.879999756675636036e+02
6.693386773547094037e+01,2.879999755209827299e+02
6.733466933867735804e+01,2.879999753744018562e+02
6.773547094188377571e+01,2.879999752278209826e+02
6.813627254509017916e+01,2.879999750812401089e+02
6.853707414829659683e+01,2.879999749346592353e+02
6.893787575150301450e+01,2.879999747880783616e+02
6.933867735470941795e+01,2.879999746414974879e+02
6.973947895791583562e+01,2.879999744949166143e+02
7.014028056112225329e+01,2.879999743483357406e+02
7.054108216432865675e+01,2.879999742017548670e+02
7.094188376753507441e+01,2.879999740551739933e+02
7.134268537074149208e+01,2.879999739085931765e+02
7.174348697394789554e+01,2.879999737620123028e+02
7.214428857715431320e+01,2.879999736154314292e+02
7.254509018036071666e+01,2.879999734688505555e+02
7.294589178356713433e+01,2.879999733222696818e+02
7.334669338677355199e+01,2.879999731756888082e+02
7.374749498997995545e+01,2.879999730291079914e+02
7.414829659318637312e+01,2.879999728825271177e+02
7.454909819639279078e+01,2.879999727359462440e+02
7.494989979959919424e+01,2.879999725893653704e+02
7.535070140280561191e+01,2.879999724427845536e+02
7.575150300601202957e+01,2.879999722962036799e+02
7.615230460921843303e+01,2.879999721496228062e+02
7.655310621242485070e+01,2.879999720030419326e+02
7.695390781563126836e+01,2.879999718564611157e+02
7.735470941883767182e+01,2.879999717098802421e+02
7.775551102204408949e+01,2.879999715632993684e+02
7.815631262525050715e+01,2.879999714167185516e+02
7.855711422845691061e+01,2.879999712701376779e+02
7.895791583166332828e+01,2.879999711235568043e+02
7.935871743486974594e+01,2.879999709769759875e+02
7.975951903807614940e+01,2.879999708303951138e+02
8.016032064128256707e+01,2.879999706838142970e+02
8.056112224448898473e+01,2.879999705372334233e+02
8.096192384769538819e+01,2.879999703906526065e+02
8.136272545090180586e+01,2.879999702440717328e+02
8.176352705410822352e+01,2.879999700974909160e+02
8.216432865731462698e+01,2.879999699509100424e+02
8.256513026052104465e+01,2.879999698043292256e+02
8.296593186372746231e+01,2.879999696577483519e+02
8.336673346693386577e+01,2.879999695111675351e+02
8.376753507014028344e+01,2.879999693645866614e+02
8.416833667334670110e+01,2.879999692180058446e+02
8.456913827655310456e+01,2.879999690714249709e+02
8.496993987975952223e+01,2.879999689248441541e+02
8.537074148296593989e+01,2.879999687782633373e+02
8.577154308617234335e+01,2.879999686316824636e+02
8.617234468937876102e+01,2.879999684851016468e+02
8.657314629258517868e+01,2.879999683385207732e+02
8.697394789579158214e+01,2.879999681919399563e+02
8.737474949899799981e+01,2.879999680453591395e+02
8.777555110220441748e+01,2.879999678987782659e+02
8.817635270541082093e+01,2.879999677521974490e+02
8.857715430861723860e+01,2.879999676056166322e+02
8.897795591182365627e+01,2.879999674590358154e+02
8.937875751503005972e+01,2.879999673124549417e+02
8.977955911823647739e+01,2.879999671658741249e+02
9.018036072144289506e+01,2.879999670192933081e+02
9.058116232464929851e+01,2.879999668727124913e+02
9.098196392785571618e+01,2.879999667261316176e+02
9.138276553106213385e+01,2.879999665795508008e+02
9.178356713426853730e+01,2.879999664329699840e+02
9.218436873747495497e+01,2.879999662863891672e+02
9.258517034068135843e+01,2.879999661398083504e+02
9.298597194388777609e+01,2.879999659932275335e+02
9.338677354709419376e+01,2.879999658466467167e+02
9.378757515030059722e+01,2.879999657000658431e+02
9.418837675350701488e+01,2.879999655534850262e+02
9.458917835671343255e+01,2.879999654069042094e+02
9.498997995991983601e+01,2.879999652603233926e+02
9.539078156312625367e+01,2.879999651137425758e+02
9.579158316633267134e+01,2.879999649671617590e+02
9.619238476953907480e+01,2.879999648205809422e+02
9.659318637274549246e+01,2.879999646740001253e+02
9.699398797595191013e+01,2.879999645274193085e+02
9.739478957915831359e+01,2.879999643808384917e+02
9.779559118236473125e+01,2.879999642342576749e+02
9.819639278557114892e+01,2.879999640876768581e+02
9.859719438877755238e+01,2.879999639410960413e+02
9.899799599198397004e+01,2.879999637945152244e+02
9.939879759519038771e+01,2.879999636479344645e+02
9.979959919839679117e+01,2.879999635013536476e+02
1.002004008016032088e+02,2.879999633547728308e+02
1.006012024048096265e+02,2.879999632081920140e+02
1.010020040080160300e+02,2.879999630616111972e+02
1.014028056112224476e+02,2.879999629150303804e+02
1.018036072144288653e+02,2.879999627684495636e+02
1.022044088176352687e+02,2.879999626218688036e+02
1.026052104208416864e+02,2.879999624752879868e+02
1.030060120240481041e+02,2.879999623287071699e+02
1.034068136272545075e+02,2.879999621821263531e+02
1.038076152304609252e+02,2.879999620355455932e+02
1.042084168336673429e+02,2.879999618889647763e+02
1.046092184368737463e+02,2.879999617423839595e+02
1.050100200400801640e+02,2.879999615958031427e+02
1.054108216432865817e+02,2.879999614492223827e+02
1.058116232464929851e+02,2.879999613026415659e+02
1.062124248496994028e+02,2.879999611560607491e+02
1.066132264529058205e+02,2.879999610094799891e+02
1.070140280561122239e+02,2.879999608628991723e+02
1.074148296593186416e+02,2.879999607163183555e+02
1.078156312625250592e+02,2.879999605697375955e+02
1.082164328657314627e+02,2.879999604231567787e+02
1.086172344689378804e+02,2.879999602765760187e+02
1.090180360721442980e+02,2.879999601299952019e+02
1.094188376753507015e+02,2.879999599834144419e+02
1.098196392785571192e+02,2.879999598368336251e+02
1.102204408817635368e+02,2.879999596902528083e+02
1.106212424849699403e+02,2.879999595436720483e+02
1.110220440881763579e+02,2.879999593970912315e+02
1.114228456913827756e+02,2.879999592505104715e+02
1.118236472945891791e+02,2.879999591039297115e+02
1.122244488977955967e+02,2.879999589573488947e+02
1.126252505010020144e+02,2.879999588107681348e+02
1.130260521042084179e+02,2.879999586641873179e+02
1.134268537074148355e+02,2.879999585176065580e+02
1.138276553106212390e+02,2.879999583710257980e+02
1.142284569138276566e+02,2.879999582244449812e+02
1.146292585170340743e+02,2.879999580778642212e+02
1.150300601202404778e+02,2.879999579312834612e+02
1.154308617234468954e+02,2.879999577847026444e+02
1.158316633266533131e+02,2.879999576381218844e+02
1.162324649298597166e+02,2.879999574915411245e+02
1.166332665330661342e+02,2.879999573449603076e+02
1.170340681362725519e+02,2.879999571983795477e+02
1.174348697394789554e+02,2.879999570517987877e+02
1.178356713426853730e+02,2.879999569052179709e+02
1.182364729458917907e+02,2.879999567586372109e+02
1.186372745490981941e+02,2.879999566120564509e+02
1.190380761523046118e+02,2.879999564654756909e+02
1.194388777555110295e+02,2.879999563188949310e+02
1.198396793587174329e+02,2.879999561723141142e+02
1.202404809619238506e+02,2.879999560257333542e+02
1.206412825651302683e+02,2.879999558791525942e+02
1.210420841683366717e+02,2.879999557325718342e+02
1.214428857715430894e+02,2.879999555859910743e+02
1.218436873747495071e+02,2.879999554394103143e+02
1.222444889779559105e+02,2.879999552928294975e+02
1.226452905811623282e+02,2.879999551462487375e+02
1.230460921843687458e+02,2.879999549996679775e+02
1.234468937875751493e+02,2.879999548530872175e+02
1.238476953907815670e+02,2.879999547065064576e+02
1.242484969939879846e+02,2.879999545599256976e+02
1.246492985971943881e+02,2.879999544133449376e+02
1.250501002004008058e+02,2.879999542667641776e+02
1.254509018036072234e+02,2.879999541201834177e+02
1.258517034068136269e+02,2.879999539736026577e+02
1.262525050100200446e+02,2.879999538270218977e+02
1.266533066132264622e+02,2.879999536804411377e+02
1.270541082164328657e+02,2.879999535338603778e+02
1.274549098196392833e+02,2.879999533872796178e+02
1.278557114228457010e+02,2.879999532406988578e+02
1.282565130260521187e+02,2.879999530941181547e+02
1.286573146292585079e+02,2.879999529475373947e+02
1.290581162324649256e+02,2.879999528009566347e+02
1.294589178356713433e+02,2.879999526543758748e+02
1.298597194388777609e+02,2.879999525077951148e+02
1.302605210420841786e+02,2.879999523612143548e+02
1.306613226452905963e+02,2.879999522146336517e+02
1.310621242484969855e+02,2.879999520680528917e+02
1.314629258517034032e+02,2.879999519214721317e+02
1.318637274549098208e+02,2.879999517748913718e+02
1.322645290581162385e+02,2.879999516283106118e+02
1.326653306613226562e+02,2.879999514817299087e+02
1.330661322645290738e+02,2.879999513351491487e+02
1.334669338677354631e+02,2.879999511885683887e+02
1.338677354709418807e+02,2.879999510419876856e+02
1.342685370741482984e+02,2.879999508954069256e+02
1.346693386773547161e+02,2.879999507488261656e+02
1.350701402805611337e+02,2.879999506022454625e+02
1.354709418837675514e+02,2.879999504556647025e+02
1.358717434869739407e+02,2.879999503090839426e+02
1.362725450901803583e+02,2.879999501625032394e+02
1.366733466933867760e+02,2.879999500159224795e+02
1.370741482965931937e+02,2.879999498693417195e+02
1.374749498997996113e+02,2.879999497227610163e+02
1.378757515030060290e+02,2.879999495761802564e+02
1.382765531062124182e+02,2.879999494295995532e+02
1.386773547094188359e+02,2.879999492830187933e+02
1.390781563126252536e+02,2.879999491364380901e+02
1.394789579158316712e+02,2.879999489898573302e+02
1.398797595190380889e+02,2.879999488432766270e+02
1.402805611222445066e+02,2.879999486966958671e+02
1.406813627254508958e+02,2.879999485501151639e+02
1.410821643286573135e+02,2.879999484035344040e+02
1.414829659318637312e+02,2.879999482569537008e+02
1.418837675350701488e+02,2.879999481103729408e+02
1.422845691382765665e+02,2.879999479637922377e+02
1.426853707414829842e+02,2.879999478172115346e+02
1.430861723446893734e+02,2.879999476706307746e+02
1.434869739478957911e+02,2.879999475240500715e+02
1.438877755511022087e+02,2.879999473774693683e+02
1.442885771543086264e+02,2.879999472308886084e+02
1.446893787575150441e+02,2.879999470843079052e+02
1.450901803607214333e+02,2.879999469377272021e+02
1.454909819639278510e+02,2.879999467911464421e+02
1.458917835671342687e+02,2.879999466445657390e+02
1.462925851703406863e+02,2.879999464979850359e+02
1.466933867735471040e+02,2.879999463514043327e+02
1.470941883767535217e+02,2.879999462048235728e+02
1.474949899799599109e+02,2.879999460582428696e+02
1.478957915831663286e+02,2.879999459116621665e+02
1.482965931863727462e+02,2.879999457650814634e+02
1.486973947895791639e+02,2.879999456185007034e+02
1.490981963927855816e+02,2.879999454719200003e+02
1.494989979959919992e+02,2.879999453253392971e+02
1.498997995991983885e+02,2.879999451787585940e+02
1.503006012024048061e+02,2.879999450321778909e+02
1.507014028056112238e+02,2.879999448855971877e+02
1.511022044088176415e+02,2.879999447390164846e+02
1.515030060120240591e+02,2.879999445924357815e+02
1.519038076152304768e+02,2.879999444458550784e+02
1.523046092184368661e+02,2.879999442992743184e+02
1.527054108216432837e+02,2.879999441526936153e+02
1.531062124248497014e+02,2.879999440061129121e+02
1.535070140280561191e+02,2.879999438595322090e+02
1.539078156312625367e+02,2.879999437129515059e+02
1.543086172344689544e+02,2.879999435663708027e+02
1.547094188376753436e+02,2.879999434197900996e+02
1.551102204408817613e+02,2.879999432732093965e+02
1.555110220440881790e+02,2.879999431266287502e+02
1.559118236472945966e+02,2.879999429800480470e+02
1.563126252505010143e+02,2.879999428334673439e+02
1.567134268537074320e+02,2.879999426868866408e+02
1.571142284569138212e+02,2.879999425403059377e+02
1.575150300601202389e+02,2.879999423937252345e+02
1.579158316633266566e+02,2.879999422471445314e+02
1.583166332665330742e+02,2.879999421005638283e+02
1.587174348697394919e+02,2.879999419539831820e+02
1.591182364729459096e+02,2.879999418074024788e+02
1.595190380761522988e+02,2.879999416608217757e+02
1.599198396793587165e+02,2.879999415142410726e+02
1.603206412825651341e+02,2.879999413676603695e+02
1.607214428857715518e+02,2.879999412210797232e+02
1.611222444889779695e+02,2.879999410744990200e+02
1.615230460921843871e+02,2.879999409279183169e+02
1.619238476953907764e+02,2.879999407813376138e+02
1.623246492985971940e+02,2.879999406347569675e+02
1.627254509018036117e+02,2.879999404881762644e+02
1.631262525050100294e+02,2.879999403415955612e+02
1.635270541082164470e+02,2.879999401950149149e+02
1.639278557114228647e+02,2.879999400484342118e+02
1.643286573146292540e+02,2.879999399018535087e+02
1.647294589178356716e+02,2.879999397552728624e+02
1.651302605210420893e+02,2.879999396086921593e+02
1.655310621242485070e+02,2.879999394621115130e+02
1.659318637274549246e+02,2.879999393155308098e+02
1.663326653306613139e+02,2.879999391689501067e+02
1.667334669338677315e+02,2.879999390223694604e+02
1.671342685370741492e+02,2.879999388757887573e+02
1.675350701402805669e+02,2.879999387292081110e+02
1.679358717434869845e+02,2.879999385826274079e+02
1.683366733466934022e+02,2.879999384360467616e+02
1.687374749498997915e+02,2.879999382894660584e+02
1.691382765531062091e+02,2.879999381428854122e+02
1.695390781563126268e+02,2.879999379963047090e+02
1.699398797595190445e+02,2.879999378497240627e+02
1.703406813627254621e+02,2.879999377031433596e+02
1.707414829659318798e+02,2.879999375565627133e+02
1.711422845691382690e+02,2.879999374099820670e+02
1.715430861723446867e+02,2.879999372634013639e+02
1.719438877755511044e+02,2.879999371168207176e+02
1.723446893787575220e+02,2.879999369702400713e+02
1.727454909819639397e+02,2.879999368236593682e+02
1.731462925851703574e+02,2.879999366770787219e+02
1.735470941883767466e+02,2.879999365304980756e+02
1.739478957915831643e+02,2.879999363839173725e+02
1.743486973947895819e+02,2.879999362373367262e+02
1.747494989979959996e+02,2.879999360907560799e+02
1.751503006012024173e+02,2.879999359441753768e+02
1.755511022044088350e+02,2.879999357975947305e+02
1.759519038076152242e+02,2.879999356510140842e+02
1.763527054108216419e+02,2.879999355044334379e+02
1.767535070140280595e+02,2.879999353578527916e+02
1.771543086172344772e+02,2.879999352112720885e+02
1.775551102204408949e+02,2.879999350646914422e+02
1.779559118236473125e+02,2.879999349181107959e+02
1.783567134268537018e+02,2.879999347715301496e+02
1.787575150300601194e+02,2.879999346249495034e+02
1.791583166332665371e+02,2.879999344783688571e+02
1.795591182364729548e+02,2.879999343317882108e+02
1.799599198396793724e+02,2.879999341852075077e+02
1.803607214428857901e+02,2.879999340386268614e+02
1.807615230460921794e+02,2.879999338920462151e+02
1.811623246492985970e+02,2.879999337454655688e+02
1.815631262525050147e+02,2.879999335988849225e+02
1.819639278557114324e+02,2.879999334523042762e+02
1.823647294589178500e+02,2.879999333057236299e+02
1.827655310621242677e+02,2.879999331591429836e+02
1.831663326653306569e+02,2.879999330125623374e+02
1.835671342685370746e+02,2.879999328659816911e+02
1.839679358717434923e+02,2.879999327194010448e+02
1.843687374749499099e+02,2.879999325728203985e+02
1.847695390781563276e+02,2.879999324262397522e+02
1.851703406813627169e+02,2.879999322796591628e+02
1.855711422845691345e+02,2.879999321330785165e+02
1.859719438877755522e+02,2.879999319864978702e+02
1.863727454909819699e+02,2.879999318399172239e+02
1.867735470941883875e+02,2.879999316933365776e+02
1.871743486973948052e+02,2.879999315467559313e+02
1.875751503006011944e+02,2.879999314001752850e+02
1.879759519038076121e+02,2.879999312535946956e+02
1.883767535070140298e+02,2.879999311070140493e+02
1.887775551102204474e+02,2.879999309604334030e+02
1.891783567134268651e+02,2.879999308138527567e+02
1.895791583166332828e+02,2.879999306672721673e+02
1.899799599198396720e+02,2.879999305206915210e+02
1.903807615230460897e+02,2.879999303741108747e+02
1.907815631262525073e+02,2.879999302275302284e+02
1.911823647294589250e+02,2.879999300809496390e+02
1.915831663326653427e+02,2.879999299343689927e+02
1.919839679358717603e+02,2.879999297877883464e+02
1.923847695390781496e+02,2.879999296412077570e+02
1.927855711422845673e+02,2.879999294946271107e+02
1.931863727454909849e+02,2.879999293480464644e+02
1.935871743486974026e+02,2.879999292014658749e+02
1.939879759519038203e+02,2.879999290548852287e+02
1.943887775551102379e+02,2.879999289083046392e+02
1.947895791583166272e+02,2.879999287617239929e+02
1.951903807615230448e+02,2.879999286151433466e+02
1.955911823647294625e+02,2.879999284685627572e+02
1.959919839679358802e+02,2.879999283219821109e+02
1.963927855711422978e+02,2.879999281754015215e+02
1.967935871743487155e+02,2.879999280288208752e+02
1.971943887775551048e+02,2.879999278822402857e+02
1.975951903807615224e+02,2.879999277356596394e+02
1.979959919839679401e+02,2.879999275890790500e+02
1.983967935871743578e+02,2.879999274424984037e+02
1.987975951903807754e+02,2.879999272959178143e+02
1.991983967935871931e+02,2.879999271493372248e+02
1.995991983967935823e+02,2.879999270027565785e+02
2.000000000000000000e+02,2.879999268561759891e+02
